Word,Rating.Mean,
arsenic,11.83,
awakening,10.89,
axle,10.85,
bashful,6.94,
bellboy,7.95,
blueprint,9.39,
bona,14.67,
breathtaking,11.00,
caramel,6.58,
catfish,6.61,
cesspool,13.65,
charmer,10.79,
coleslaw,6.72,
compression,11.83,
compulsion,14.05,
contemplate,10.58,
femme,13.71,
flatten,7.05,
flawed,9.74,
friction,9.80,
hussy,12.00,
implement,12.11,
incriminating,11.68,
informer,11.67,
kelp,10.22,
leper,11.88,
mainstream,13.28,
malignant,13.67,
meddle,10.22,
menopause,14.56,
moderate,11.22,
navel,9.60,
neutron,11.43,
penniless,10.75,
playmate,5.21,
plight,11.97,
polyester,10.16,
priestess,12.35,
puppeteer,8.21,
pushover,10.81,
respiration,12.21,
revised,10.31,
serene,11.38,
sketchy,11.59,
slammer,10.10,
stingy,7.78,
turmoil,12.84,
ugliness,6.33,
unprotected,9.26,
valedictorian,13.05,
valuables,7.80,
vinyl,10.68,
wart,7.25,
adventurous,10.00,
animation,8.53,
arouse,12.63,
avocado,9.29,
bedlam,12.83,
blazer,9.60,
booger,4.63,
breather,8.11,
buttermilk,7.60,
ceramic,8.37,
charger,10.63,
chimpanzee,7.26,
conscientious,11.95,
cordial,11.78,
courteous,8.65,
disoriented,9.89,
drunkard,10.72,
excrement,12.11,
fig,8.06,
firehouse,5.95,
foil,7.57,
furnished,9.89,
gazelle,9.37,
genocide,13.20,
glorified,9.50,
govern,9.53,
hairline,9.68,
hefty,10.83,
hillside,6.16,
hilly,6.00,
horsepower,8.83,
inbound,11.26,
infect,9.15,
inspirational,10.26,
isle,9.65,
jiggle,7.48,
ledger,12.78,
lifesaver,7.30,
liner,7.42,
mammal,7.39,
manhunt,9.58,
mannequin,9.24,
masturbate,12.21,
melodramatic,10.89,
moisture,6.50,
neutralize,12.00,
nitwit,10.22,
nocturnal,8.89,
nourishment,9.94,
observant,9.32,
patrolman,9.50,
platonic,13.12,
pollen,7.86,
projecting,11.18,
projector,7.16,
racquetball,11.00,
saucy,10.53,
seagull,5.42,
skillet,8.20,
smuggler,9.95,
speculate,11.28,
spirited,9.17,
taboo,12.26,
thriving,9.95,
umbilical,11.61,
unnoticed,9.63,
untold,8.78,
vendetta,13.24,
wring,8.18,
advertisement,7.67,
animated,7.00,
appetizer,9.06,
baptism,6.58,
bony,9.53,
carnal,12.29,
chivalry,13.89,
conceivable,11.50,
conclusive,11.78,
concur,11.69,
culinary,10.84,
dainty,8.76,
dishonor,11.53,
dissertation,14.73,
docket,13.00,
dusk,8.74,
dysfunction,11.21,
epileptic,12.35,
frivolous,10.67,
gook,11.75,
grovel,12.50,
heartbreaking,8.56,
heifer,10.07,
horseman,9.00,
icky,4.42,
insolent,13.47,
keel,11.50,
learner,6.26,
leftover,7.28,
lorry,13.56,
maroon,8.28,
merciless,11.44,
necktie,6.63,
nitrogen,10.72,
novelist,10.26,
oxide,14.53,
persist,9.50,
premise,12.47,
preschool,4.05,
prohibition,12.05,
replay,7.00,
rosary,8.21,
rumba,11.00,
sapphire,9.22,
scrapbook,7.56,
seaboard,10.68,
slump,10.58,
stickup,8.71,
summertime,5.22,
tarot,11.94,
technicality,13.32,
trucker,7.21,
tuba,7.00,
tweed,12.11,
unavoidable,8.32,
visibility,10.84,
zoning,11.84,
affliction,11.32,
autographed,6.94,
ballast,15.24,
blackboard,5.42,
bleeder,9.76,
blob,6.16,
bonehead,9.44,
borough,11.35,
bourgeois,16.36,
brazen,12.19,
buoy,9.76,
cadaver,13.00,
carte,11.93,
cavalier,12.47,
characteristic,10.47,
condor,13.57,
contamination,11.44,
coordination,11.84,
cowgirl,6.74,
creamy,6.11,
croc,11.19,
crucifix,9.05,
decadent,12.00,
decrease,8.56,
din,9.00,
distasteful,10.11,
distortion,11.47,
downward,7.84,
erect,12.83,
evolutionary,10.50,
fickle,11.00,
filly,10.00,
flamingo,6.32,
fragrance,9.63,
hereditary,11.42,
hermit,8.47,
homeowner,9.40,
horoscope,10.37,
infernal,12.41,
infrastructure,13.41,
inhaler,10.26,
interaction,9.42,
laceration,13.41,
lithium,13.90,
lull,10.61,
lush,11.28,
malice,12.33,
milt,14.56,
mite,11.35,
moat,9.65,
mockingbird,9.06,
moot,14.25,
mosque,14.12,
mumps,8.42,
newfound,10.95,
nugget,7.32,
occurrence,11.44,
ornery,10.27,
pamphlet,9.50,
passageway,8.56,
persecution,11.80,
pertinent,13.93,
piranha,8.74,
piston,10.37,
proprietor,12.21,
pubic,10.47,
queue,12.17,
readiness,9.67,
receptive,12.26,
recharge,8.61,
reuben,14.42,
revival,10.17,
sanitation,11.10,
selective,9.50,
sewage,8.47,
smother,6.63,
snowflake,5.32,
spatter,9.68,
splendor,10.79,
spokesman,9.05,
spotless,7.47,
startle,9.17,
stateside,12.11,
stoke,11.92,
stronghold,9.78,
sulfur,13.60,
thinker,7.61,
throbbing,9.42,
tiring,7.55,
uncharted,10.95,
vibrator,13.39,
weaken,7.95,
welsh,12.93,
zing,9.82,
afar,8.21,
aggravation,9.11,
albino,9.79,
appalled,11.53,
attachment,10.11,
authenticity,12.11,
ballistic,15.58,
buildup,9.63,
chemotherapy,12.53,
clipper,9.56,
clipping,8.89,
condone,12.25,
confound,12.41,
cosmopolitan,12.06,
courtship,12.15,
croak,7.61,
dormant,10.17,
duress,14.00,
epinephrine,14.85,
evasion,12.00,
fastball,7.06,
fetal,11.95,
fleece,10.20,
fluent,10.42,
frightful,5.83,
giver,5.83,
gloom,9.00,
homeroom,8.33,
homestead,12.78,
hover,8.58,
indebted,12.67,
invasive,12.56,
liberate,11.75,
lightweight,7.95,
lingo,10.89,
mistrial,12.42,
molten,9.06,
mousse,10.32,
mumbo,10.86,
phooey,7.78,
playful,6.22,
pliers,7.00,
prompt,10.24,
propulsion,12.81,
racehorse,6.67,
recipient,7.89,
recurring,9.89,
rural,7.95,
scorn,10.32,
shimmy,10.00,
sideburns,8.44,
simulate,11.50,
snort,7.42,
solitaire,8.95,
spam,13.58,
spic,11.88,
sunup,8.07,
temperament,10.89,
unhappiness,6.84,
unified,11.44,
unjust,11.33,
untraceable,11.58,
unwilling,8.61,
upbringing,9.26,
upholstery,12.65,
uprising,11.17,
volatile,13.00,
wristwatch,7.32,
abomination,11.17,
abrupt,10.95,
alarming,9.78,
analogy,11.33,
autistic,14.35,
bazaar,9.89,
benign,10.88,
blatant,12.28,
bugler,10.12,
clockwork,8.79,
collaboration,10.61,
comprehensive,12.74,
deactivate,11.83,
debrief,13.11,
deceitful,12.94,
disapprove,8.05,
diseased,9.89,
dominion,12.44,
empathy,14.32,
faction,11.67,
femur,11.11,
flinch,7.89,
floppy,6.68,
glee,9.28,
gunfight,8.79,
hardened,6.94,
heiress,12.71,
horde,10.58,
hurtful,7.75,
hydraulic,12.95,
impetuous,15.18,
indifferent,10.47,
inexperienced,11.26,
joust,10.63,
larynx,12.72,
lawman,9.68,
likelihood,10.89,
matinee,9.56,
methane,13.21,
microscopic,10.11,
mime,8.00,
miscarriage,11.47,
monologue,12.59,
monoxide,12.79,
motherhood,7.55,
optional,8.79,
ornament,6.10,
parched,9.19,
pathway,6.50,
pilgrimage,10.50,
primal,12.32,
putt,8.67,
queasy,11.37,
reconcile,10.47,
reconstruct,10.63,
regal,9.58,
regimental,12.93,
roundup,9.84,
rove,12.35,
rustle,10.32,
sash,7.67,
schematic,14.45,
scrutiny,13.00,
sedation,13.20,
serenade,11.22,
slant,7.33,
spacious,8.58,
supplement,11.45,
switchboard,8.56,
tardy,7.32,
testicle,11.60,
thermostat,8.89,
ticklish,4.67,
toothache,6.53,
unspoken,9.30,
upload,13.33,
volleyball,7.05,
wartime,8.22,
winged,8.63,
zee,14.00,
addictive,10.33,
adjoining,11.85,
afro,9.58,
airstrip,8.16,
airtight,9.84,
archaeologist,9.68,
audit,13.50,
banshee,12.06,
battered,10.06,
bead,5.63,
bonkers,8.28,
carnage,12.50,
caterpillar,5.17,
chaotic,8.50,
cloning,14.20,
cocoon,8.95,
conqueror,10.32,
continuance,12.00,
corkscrew,7.78,
cortex,12.39,
crusader,12.56,
dab,6.72,
defiance,12.35,
disadvantage,10.39,
dismissal,10.00,
doghouse,6.74,
dotty,8.07,
dual,8.63,
egghead,8.63,
ensemble,12.25,
exhilarating,13.16,
exterminate,9.25,
fanfare,11.84,
flask,10.78,
gravitational,11.78,
gunpoint,9.37,
hematoma,14.78,
improper,9.42,
indigenous,13.41,
kennel,9.89,
libido,15.59,
liege,14.64,
lieu,11.65,
luxurious,10.00,
mandrake,13.76,
membrane,10.95,
montage,11.53,
neurological,13.65,
nexus,14.59,
nudge,11.05,
outlive,8.43,
parmesan,8.21,
peekaboo,3.65,
pita,12.00,
prodigal,11.72,
punctual,10.79,
purgatory,11.61,
requisition,13.42,
retrieval,10.33,
revere,10.47,
reversal,8.11,
riff,9.84,
schoolhouse,6.76,
screwball,8.94,
sharpen,5.61,
shudder,10.16,
sphincter,13.80,
staple,7.18,
subjective,12.26,
surreal,13.72,
thermos,8.29,
tidings,9.74,
tortoise,5.88,
treasurer,9.89,
ultra,9.27,
undetected,9.89,
volcanic,8.33,
walrus,5.06,
wingman,12.76,
woodland,7.21,
accessible,9.94,
agriculture,10.32,
almond,7.67,
anus,11.17,
artifact,10.33,
baldy,8.50,
bankroll,11.06,
bestow,13.53,
bilge,12.53,
cannibal,9.11,
cavern,8.84,
checker,6.89,
cholera,12.69,
corroborate,11.44,
crossbow,10.67,
crusher,8.50,
cynic,13.07,
diversity,10.79,
dossier,14.00,
eggplant,8.30,
emphasize,11.26,
forwarding,11.78,
freestyle,11.06,
funnel,8.44,
galactic,10.29,
gist,11.30,
golfer,7.16,
guacamole,9.68,
gull,8.65,
haggard,11.17,
heroism,9.55,
implicate,11.68,
indisposed,12.00,
infuser,15.07,
leaky,5.78,
libel,14.12,
lovemaking,12.32,
lyric,10.35,
momentary,10.67,
optical,10.72,
pagoda,12.38,
panicky,9.28,
papaya,10.84,
patronizing,12.56,
phonograph,9.18,
poise,11.33,
ponder,11.44,
pounce,9.06,
programmer,13.28,
prosper,10.06,
radium,14.10,
rawhide,9.59,
replica,10.47,
reside,10.74,
scapegoat,11.75,
severance,14.39,
sideshow,10.32,
slugger,8.38,
spasm,8.89,
spatula,7.32,
spruce,10.84,
stooge,8.56,
tabloid,10.95,
tact,10.42,
talon,10.53,
tangible,11.61,
tingle,9.00,
uncontrollable,10.06,
unrealistic,9.58,
upbeat,11.61,
upstanding,10.94,
urinate,7.63,
vacate,10.33,
vanishing,8.32,
vibrate,10.16,
aerospace,12.06,
aftershave,10.42,
anecdote,14.33,
aptitude,12.39,
armada,13.53,
arty,9.57,
aspire,11.83,
atheist,12.18,
bellman,10.11,
bland,8.35,
bleak,10.94,
boutique,9.78,
breathless,9.56,
brood,10.47,
catheter,14.37,
celestial,11.00,
chainsaw,7.00,
comprehension,10.05,
contingent,13.73,
contraction,12.89,
culprit,10.65,
decode,10.68,
deduct,10.84,
deficit,12.89,
descendant,9.61,
diabolical,11.75,
dimensional,11.89,
discard,10.42,
dub,11.06,
entrepreneur,12.16,
exec,11.86,
favorable,11.90,
figment,9.63,
firewall,13.56,
footprint,5.78,
foxtrot,12.39,
gable,10.29,
gander,11.31,
gimmick,11.89,
gore,10.24,
gratifying,11.39,
guerrilla,11.95,
hazel,7.12,
impending,12.47,
impertinent,13.69,
inconsistent,10.70,
indifference,9.22,
infidel,11.56,
insecurity,9.74,
kimono,11.37,
knucklehead,8.20,
lobotomy,14.00,
lowdown,12.28,
metabolism,12.00,
mixer,7.05,
modem,13.75,
moronic,9.89,
nein,14.33,
newcomer,8.26,
nitrate,14.12,
oink,3.44,
padded,6.83,
parakeet,6.53,
particulars,11.70,
peroxide,9.84,
piggyback,5.00,
planetary,10.33,
pointer,7.70,
pout,7.00,
preservation,10.95,
proclamation,11.07,
prolonged,11.40,
proverb,8.16,
reckoning,12.89,
rhubarb,10.53,
rift,12.00,
sadist,13.72,
scurvy,10.64,
seniority,12.75,
sensory,10.84,
smog,10.47,
soot,7.20,
submission,11.33,
tat,11.67,
ticker,9.94,
timely,10.67,
tote,10.74,
tout,12.53,
townspeople,7.94,
trait,10.65,
tribunal,13.59,
veer,11.47,
vibes,9.95,
adversity,11.79,
aids,8.89,
backer,13.10,
bisexual,12.78,
blackmailer,11.84,
blockbuster,11.70,
boast,8.22,
censorship,13.05,
cheery,7.19,
chummy,9.78,
clitoris,14.00,
commando,11.32,
confounded,12.39,
conquering,10.00,
copilot,8.72,
crusty,7.63,
cuss,6.79,
debriefing,14.60,
demeanor,12.56,
deviant,14.12,
devour,10.18,
disengage,12.58,
drifter,10.33,
edema,15.07,
enzyme,13.77,
femoral,13.31,
firecracker,5.56,
flak,13.56,
flashback,10.61,
format,11.47,
genre,12.75,
gnarly,11.45,
goatee,11.78,
governess,12.89,
imbalance,9.94,
insufficient,10.22,
insure,10.59,
intuitive,12.74,
kicker,6.39,
looney,8.89,
minimize,10.89,
monumental,10.59,
motivate,9.90,
nook,9.74,
oblivious,12.56,
olden,9.59,
peddle,7.29,
petite,9.42,
prognosis,14.10,
rabble,11.59,
realization,11.33,
recollect,9.67,
repairman,7.25,
reproductive,11.20,
rivalry,10.86,
rowboat,6.05,
sandbox,4.14,
savvy,12.35,
secondhand,9.16,
snowy,4.83,
stead,11.28,
stockbroker,11.05,
stomachache,4.47,
subversive,13.81,
tier,12.22,
tot,7.00,
trashy,7.89,
umpire,7.56,
unrelated,9.65,
verb,8.00,
vindictive,14.17,
volumes,9.58,
weaponry,11.30,
wedlock,10.89,
willpower,10.60,
wreath,7.06,
wrongful,8.74,
abracadabra,6.89,
adviser,10.78,
aftermath,12.05,
anthropologist,12.56,
barrage,10.19,
blimp,6.63,
botanical,10.78,
brisk,10.17,
choreographer,12.25,
coherent,11.95,
collie,7.05,
concede,12.00,
conduit,13.11,
crafty,9.45,
cryptic,11.78,
deficiency,12.33,
diagnose,10.72,
diameter,10.44,
disgruntled,11.06,
drape,9.11,
elastic,8.85,
epilepsy,12.39,
ethic,10.21,
fathom,11.44,
fife,11.28,
flux,14.50,
grievous,11.26,
gutless,11.17,
hardball,10.40,
holographic,12.00,
hooch,13.06,
implore,12.44,
indiscretion,14.53,
inflation,11.82,
intricate,11.50,
invoice,14.17,
jeweler,9.50,
kappa,15.71,
keyhole,7.86,
kickoff,8.84,
lacrosse,12.94,
ladyship,11.07,
loathsome,12.70,
looker,8.12,
loudmouth,8.50,
luger,13.77,
machete,9.60,
manifestation,14.17,
mead,11.38,
mishap,11.59,
narrative,11.44,
newsstand,9.74,
obscenity,10.35,
orthodox,13.16,
overhear,8.37,
panty,6.26,
pard,15.00,
pew,8.56,
proverbial,13.78,
provocation,12.41,
quickie,12.75,
rampage,10.14,
rebirth,10.00,
reconnect,8.89,
recreate,9.21,
recreational,8.89,
scenic,9.11,
seminary,12.39,
shootout,8.72,
snapshot,10.00,
squish,5.65,
steamer,9.11,
stout,10.12,
tangle,6.32,
telethon,11.67,
tidal,11.75,
toxicology,14.58,
trafficking,14.61,
unfriendly,7.00,
unsuspecting,9.72,
uproar,9.55,
watchdog,9.39,
waterfront,8.22,
whence,14.12,
wishful,8.50,
withhold,12.30,
afoot,11.48,
aka,10.94,
alloy,14.53,
arbitrary,14.06,
arsonist,11.45,
atlas,7.90,
ballgame,5.56,
bewildered,11.63,
blaster,8.89,
boating,8.45,
brigadier,15.00,
buckshot,9.60,
clasp,8.63,
cleansing,9.11,
compel,12.61,
craze,9.10,
crud,9.00,
decor,10.89,
detergent,7.33,
digestion,10.26,
dinky,8.65,
dioxide,11.40,
disciple,8.16,
discord,12.41,
dispenser,7.94,
elective,12.11,
expiration,9.21,
extermination,10.11,
eyeliner,10.63,
firefighter,5.16,
fletch,12.00,
footing,9.05,
fuselage,12.47,
gaga,6.94,
ghoul,9.59,
glum,10.15,
grate,8.90,
guile,13.25,
handbook,8.89,
handcuff,6.28,
hideaway,8.44,
horrendous,9.94,
horseshoe,5.85,
hydrant,6.89,
impenetrable,11.11,
incurable,10.11,
innovative,11.17,
instability,12.55,
intestine,9.28,
involuntary,11.95,
laughingstock,8.95,
legislation,10.94,
locksmith,9.58,
loophole,10.80,
lumbar,15.88,
mania,12.95,
marmalade,10.39,
meditate,11.44,
meticulous,11.47,
metropolis,12.06,
minefield,9.53,
mobilize,12.25,
molasses,8.95,
monetary,12.56,
mural,9.74,
nu,14.00,
opal,9.28,
optic,11.00,
pesky,9.72,
phobia,9.83,
promiscuous,13.30,
pug,9.17,
receptor,12.30,
reconciliation,10.82,
redecorate,9.74,
remake,8.11,
rhythmic,10.65,
riffraff,8.26,
roadside,8.26,
roe,15.40,
rowdy,7.75,
screamer,7.65,
secluded,11.10,
shorten,7.33,
shroud,11.65,
smelt,13.64,
snoopy,5.47,
sphinx,10.22,
spout,8.00,
subtitle,9.84,
swordfish,9.33,
toothpick,6.83,
transient,14.30,
trillion,8.94,
tweezers,7.16,
tycoon,9.74,
undertake,11.48,
unrest,10.50,
unsure,8.32,
untouched,7.67,
vibrant,11.08,
voicemail,11.78,
whiny,7.18,
zit,10.89,
adrift,11.21,
advisory,11.55,
astute,14.69,
autopilot,10.39,
candor,11.93,
capitalism,11.42,
chatty,8.22,
chloroform,14.00,
chore,5.79,
columnist,10.85,
cretin,15.07,
dazzle,7.79,
default,10.85,
disclosure,12.44,
disruption,9.44,
dodo,8.12,
dormitory,11.22,
dotted,6.00,
dune,9.65,
emissary,12.64,
eraser,4.95,
exclude,9.35,
exploitation,14.75,
fateful,11.12,
geologist,10.47,
headstone,9.44,
heresy,12.86,
hither,13.07,
hubby,9.72,
ignite,9.82,
impartial,11.16,
incubator,10.00,
injure,7.53,
inquisitive,12.12,
inseparable,10.61,
insulation,10.21,
invoke,14.11,
kaput,11.35,
kingpin,12.17,
lavage,15.50,
lunacy,10.58,
manger,7.00,
matchbook,8.43,
muffler,9.50,
negligent,11.83,
neurologist,14.22,
nostalgic,12.11,
observatory,9.12,
outing,7.95,
pearly,8.50,
perm,9.00,
ponytail,5.79,
poultry,8.39,
prolong,11.89,
promoter,12.41,
pus,7.78,
refreshment,7.24,
reprieve,13.38,
retraction,12.75,
revolving,11.00,
sauerkraut,9.26,
shorthand,11.11,
smudge,6.11,
sociable,9.94,
sociopath,13.28,
spaceman,7.63,
squint,8.05,
stagecoach,9.00,
strapping,9.32,
sunscreen,5.33,
toil,11.39,
topaz,11.19,
truckload,7.95,
unattended,9.80,
unpaid,8.85,
vengeful,11.67,
watcher,6.32,
yawn,5.30,
activist,11.80,
adamant,14.29,
antelope,8.39,
antics,9.56,
asparagus,6.79,
barkeep,14.37,
bloodhound,11.32,
bonsai,11.22,
broaden,9.56,
callous,10.84,
canon,9.78,
charisma,11.82,
clavicle,13.38,
clerical,10.79,
comatose,14.24,
comma,7.47,
compliance,13.48,
confine,9.71,
confiscate,10.78,
consummate,13.78,
crewman,10.00,
dashboard,9.21,
depository,13.18,
deserving,7.67,
desolate,12.06,
diffuse,11.17,
dissect,10.11,
dorky,6.90,
electrocution,9.24,
esquire,12.93,
exorcist,12.11,
facilitate,12.84,
flaunt,10.59,
flex,8.68,
flexibility,9.65,
floater,9.47,
forearm,8.65,
foresee,10.95,
ghostly,8.17,
glazed,7.19,
gleam,11.62,
growl,5.79,
gulp,7.29,
hitchhiker,7.68,
hive,6.89,
hunchback,8.63,
illiterate,11.86,
insatiable,13.39,
insightful,8.94,
modify,9.39,
musket,10.17,
oaf,11.87,
overworked,9.67,
palate,11.72,
paralegal,15.11,
perch,9.16,
presentable,9.68,
profiler,12.24,
seasonal,8.17,
seasoned,8.52,
seduction,13.83,
shellfish,9.10,
soggy,5.90,
songwriter,7.72,
suntan,6.44,
tarp,8.58,
tourniquet,12.72,
unaccounted,10.21,
unanswered,7.94,
unofficial,11.22,
vasectomy,14.00,
veritable,13.27,
vermouth,17.06,
viewpoint,10.95,
wasteland,12.37,
waterproof,8.68,
wildfire,9.56,
woodpecker,6.50,
zephyr,13.69,
abandonment,10.27,
accelerated,10.11,
acoustic,12.39,
ambrosia,13.82,
antichrist,12.79,
ascertain,12.68,
asinine,12.71,
asphalt,8.89,
assorted,9.32,
astral,13.20,
bloodthirsty,9.61,
bog,9.37,
boycott,12.79,
brooding,12.67,
canvass,11.33,
cartridge,10.95,
contender,12.00,
cordon,13.43,
crackpot,11.90,
cultured,11.00,
curling,9.11,
custodian,8.05,
daydream,7.74,
desist,13.33,
devastation,10.83,
disagreeable,8.44,
disloyal,10.58,
dole,9.35,
eloquent,11.74,
expressway,10.74,
flagship,13.12,
forklift,9.11,
homosexuality,12.55,
hourglass,8.58,
humbug,8.29,
imperfect,10.45,
indulgence,10.74,
insufferable,11.89,
intoxicating,12.15,
intubation,15.12,
judo,10.67,
lament,11.81,
lavatory,10.58,
liberating,12.84,
magnetism,10.94,
magnifying,8.47,
mathematician,9.17,
matzo,11.00,
moonshine,9.22,
mouthwash,7.32,
muff,10.35,
mugger,11.29,
nudie,11.11,
oily,7.37,
overbearing,11.00,
overflow,6.44,
overgrown,8.70,
padding,8.45,
pant,5.94,
partake,10.89,
pastrami,8.42,
paternity,13.10,
pavilion,10.58,
pentagram,10.89,
peripheral,13.67,
physiology,13.44,
plural,7.45,
punchy,13.18,
racy,11.33,
rampant,12.40,
reefer,13.76,
refinery,11.11,
reggae,11.56,
reinstate,12.62,
renewal,10.74,
rhetorical,14.25,
schoolwork,5.21,
scratchy,5.16,
sibling,7.58,
slinky,7.16,
socialize,10.17,
sophistication,10.16,
spinster,13.29,
stationary,7.22,
strangulation,10.39,
stub,9.47,
swill,14.00,
synagogue,11.73,
systolic,17.23,
terrier,8.68,
testy,9.33,
transceiver,13.50,
tut,10.83,
undeniable,10.89,
underdog,10.44,
unlisted,11.21,
unravel,10.16,
valance,13.84,
ventriloquist,8.47,
vixen,11.00,
waiver,11.17,
whirlwind,10.50,
workup,12.10,
yearn,11.65,
zucchini,6.79,
absolution,11.71,
accommodation,9.58,
agricultural,10.11,
anterior,14.12,
appendicitis,12.00,
archaeological,9.44,
astonished,10.58,
audacity,13.00,
baggy,6.83,
bedpan,11.18,
beret,10.33,
biceps,9.42,
blister,6.74,
blot,8.38,
bobsled,9.38,
bohemian,15.37,
bookcase,5.63,
braid,7.22,
brainy,7.86,
brewing,10.44,
builder,5.95,
bulge,8.10,
bulkhead,13.07,
chardonnay,16.25,
cite,13.29,
